position,Frequency_Hz,Magnitude_dB,Color,Phase_deg,STI,STI_Degradation_%
Std8-NECornerMid,279.74,-15.66,#e377c2,12.9,0.5,47.37
Std8-NECornerMid,289.62,-15.56,#e377c2,142.1,0.5,47.37
Std8-NECornerMid,299.85,-16.09,#e377c2,-156.91,0.5,47.37
Std8-NECornerMid,310.45,-15.68,#e377c2,152.33,0.5,47.37
Std8-NECornerMid,321.41,-16.18,#e377c2,-110.06,0.5,47.37
Std8-NECornerMid,332.76,-16.25,#e377c2,129.6,0.5,47.37
Std8-NECornerMid,344.52,-16.32,#e377c2,118.37,0.5,47.37
Std8-NECornerMid,356.69,-16.31,#e377c2,-24.37,0.5,47.37
Std8-NECornerMid,369.28,-16.75,#e377c2,159.87,0.5,47.37
Std8-NECornerMid,382.33,-16.77,#e377c2,64.75,0.5,47.37
Std8-NECornerMid,395.83,-16.92,#e377c2,-51.02,0.5,47.37
Std8-NECornerMid,409.81,-17.52,#e377c2,122.82,0.5,47.37
Std8-NECornerMid,424.29,-16.97,#e377c2,-85.53,0.5,47.37
Std8-NECornerMid,439.28,-17.56,#e377c2,-166.69,0.5,47.37
Std8-NECornerMid,454.79,-17.61,#e377c2,137.19,0.5,47.37
Std8-NECornerMid,470.86,-17.75,#e377c2,-169.17,0.5,47.37
Std8-NECornerMid,487.49,-18.22,#e377c2,11.86,0.5,47.37
Std8-NECornerMid,504.71,-18.6,#e377c2,-140.9,0.5,47.37
Std8-NECornerMid,522.54,-18.35,#e377c2,-135.0,0.5,47.37
Std8-NECornerMid,540.99,-18.33,#e377c2,94.32,0.5,47.37
Std8-NECornerMid,560.1,-18.71,#e377c2,-15.1,0.5,47.37
Std8-NECornerMid,579.88,-18.39,#e377c2,-152.88,0.5,47.37
Std8-NECornerMid,600.37,-18.66,#e377c2,-106.31,0.5,47.37
Std8-NECornerMid,621.57,-19.5,#e377c2,-10.42,0.5,47.37
Std8-NECornerMid,643.53,-18.82,#e377c2,-2.0,0.5,47.37
Std8-NECornerMid,666.26,-19.51,#e377c2,-92.49,0.5,47.37
Std8-NECornerMid,689.79,-19.22,#e377c2,-70.74,0.5,47.37
Std8-NECornerMid,714.16,-19.73,#e377c2,169.43,0.5,47.37
Std8-NECornerMid,739.38,-18.98,#e377c2,-31.93,0.5,47.37
Std8-NECornerMid,765.5,-19.46,#e377c2,-90.71,0.5,47.37
Std8-NECornerMid,792.54,-20.27,#e377c2,-81.13,0.5,47.37
Std8-NECornerMid,820.53,-20.02,#e377c2,-136.23,0.5,47.37
Std8-NECornerMid,849.51,-20.32,#e377c2,-72.21,0.5,47.37
Std8-NECornerMid,879.52,-20.21,#e377c2,-106.03,0.5,47.37
Std8-NECornerMid,910.59,-20.52,#e377c2,52.36,0.5,47.37
Std8-NECornerMid,942.75,-21.03,#e377c2,5.51,0.5,47.37
Std8-NECornerMid,976.05,-20.88,#e377c2,79.87,0.5,47.37
Std8-NECornerMid,1010.53,-21.59,#e377c2,73.35,0.5,47.37
Std8-NECornerMid,1046.22,-21.25,#e377c2,14.37,0.5,47.37
Std8-NECornerMid,1083.17,-21.66,#e377c2,-114.48,0.5,47.37
Std8-NECornerMid,1121.43,-22.06,#e377c2,-98.51,0.5,47.37
Std8-NECornerMid,1161.05,-21.26,#e377c2,27.05,0.5,47.37
Std8-NECornerMid,1202.06,-22.59,#e377c2,-148.32,0.5,47.37
Std8-NECornerMid,1244.51,-21.97,#e377c2,-174.68,0.5,47.37
Std8-NECornerMid,1288.47,-21.85,#e377c2,5.39,0.5,47.37
Std8-NECornerMid,1333.98,-22.08,#e377c2,-116.9,0.5,47.37
Std8-NECornerMid,1381.1,-21.9,#e377c2,13.09,0.5,47.37
Std8-NECornerMid,1429.89,-22.62,#e377c2,-87.75,0.5,47.37
Std8-NECornerMid,1480.39,-22.47,#e377c2,98.54,0.5,47.37
Std8-NECornerMid,1532.68,-22.77,#e377c2,150.88,0.5,47.37
Std8-NECornerMid,1586.82,-22.93,#e377c2,-152.06,0.5,47.37
Std8-NECornerMid,1642.87,-23.35,#e377c2,-21.44,0.5,47.37
Std8-NECornerMid,1700.9,-23.53,#e377c2,178.65,0.5,47.37
Std8-NECornerMid,1760.98,-23.65,#e377c2,158.87,0.5,47.37
Std8-NECornerMid,1823.18,-23.76,#e377c2,7.94,0.5,47.37
Std8-NECornerMid,1887.58,-24.31,#e377c2,160.63,0.5,47.37
Std8-NECornerMid,1954.25,-23.6,#e377c2,127.25,0.5,47.37
Std8-NECornerMid,2023.28,-24.21,#e377c2,12.37,0.5,47.37
Std8-NECornerMid,2094.74,-24.71,#e377c2,96.31,0.5,47.37
Std8-NECornerMid,2168.73,-24.22,#e377c2,-76.28,0.5,47.37
Std8-NECornerMid,2245.34,-24.62,#e377c2,98.45,0.5,47.37
Std8-NECornerMid,2324.64,-24.52,#e377c2,102.44,0.5,47.37
Std8-NECornerMid,2406.76,-24.21,#e377c2,167.61,0.5,47.37
Std8-NECornerMid,2491.77,-24.83,#e377c2,118.35,0.5,47.37
Std8-NECornerMid,2579.78,-24.56,#e377c2,-62.37,0.5,47.37
Std8-NECornerMid,2670.9,-25.5,#e377c2,144.99,0.5,47.37
Std8-NECornerMid,2765.24,-25.66,#e377c2,154.73,0.5,47.37
Std8-NECornerMid,2862.92,-25.37,#e377c2,141.74,0.5,47.37
Std8-NECornerMid,2964.04,-25.66,#e377c2,133.7,0.5,47.37
Std8-NECornerMid,3068.74,-25.69,#e377c2,1.24,0.5,47.37
Std8-NECornerMid,3177.13,-26.41,#e377c2,-142.51,0.5,47.37
Std8-NECornerMid,3289.35,-26.07,#e377c2,-66.34,0.5,47.37
Std8-NECornerMid,3405.54,-26.33,#e377c2,112.68,0.5,47.37
Std8-NECornerMid,3525.83,-26.57,#e377c2,-122.3,0.5,47.37
Std8-NECornerMid,3650.37,-26.44,#e377c2,151.84,0.5,47.37
Std8-NECornerMid,3779.3,-26.44,#e377c2,-102.43,0.5,47.37
Std8-NECornerMid,3912.8,-27.08,#e377c2,66.93,0.5,47.37
Std8-NECornerMid,4051.0,-26.91,#e377c2,123.86,0.5,47.37
Std8-NECornerMid,4194.09,-27.64,#e377c2,140.07,0.5,47.37
Std8-NECornerMid,4342.24,-27.12,#e377c2,-86.69,0.5,47.37
Std8-NECornerMid,4495.61,-27.39,#e377c2,-4.92,0.5,47.37
Std8-NECornerMid,4654.4,-27.68,#e377c2,44.37,0.5,47.37
Std8-NECornerMid,4818.81,-27.44,#e377c2,-136.97,0.5,47.37
Std8-NECornerMid,4989.02,-28.15,#e377c2,129.22,0.5,47.37
Std8-NECornerMid,5165.24,-28.13,#e377c2,39.2,0.5,47.37
Std8-NECornerMid,5347.68,-28.13,#e377c2,75.57,0.5,47.37
Std8-NECornerMid,5536.57,-28.33,#e377c2,-163.31,0.5,47.37
Std8-NECornerMid,5732.14,-29.17,#e377c2,-13.13,0.5,47.37
Std8-NECornerMid,5934.6,-29.13,#e377c2,-13.8,0.5,47.37
Std8-NECornerMid,6144.23,-28.7,#e377c2,-81.07,0.5,47.37
Std8-NECornerMid,6361.25,-28.87,#e377c2,165.28,0.5,47.37
Std8-NECornerMid,6585.94,-29.16,#e377c2,69.06,0.5,47.37
Std8-NECornerMid,6818.57,-29.58,#e377c2,-0.81,0.5,47.37
Std8-NECornerMid,7059.41,-29.53,#e377c2,161.26,0.5,47.37
Std8-NECornerMid,7308.77,-29.73,#e377c2,167.78,0.5,47.37
Std8-NECornerMid,7566.93,-29.93,#e377c2,94.68,0.5,47.37
Std8-NECornerMid,7834.2,-29.59,#e377c2,-170.57,0.5,47.37
Std8-NECornerMid,8110.92,-30.7,#e377c2,-28.5,0.5,47.37
Std8-NECornerMid,8397.41,-29.83,#e377c2,52.64,0.5,47.37
Std8-NECornerMid,8694.03,-30.54,#e377c2,14.44,0.5,47.37
Std8-NECornerMid,9001.12,-30.13,#e377c2,87.37,0.5,47.37
Std8-NECornerMid,9319.05,-30.38,#e377c2,-80.69,0.5,47.37
Std8-NECornerMid,9648.22,-30.86,#e377c2,-37.94,0.5,47.37
Std8-NECornerMid,9989.01,-30.79,#e377c2,-66.28,0.5,47.37
Std8-NECornerMid,10341.84,-31.4,#e377c2,34.42,0.5,47.37
Std8-NECornerMid,10707.13,-31.5,#e377c2,-84.88,0.5,47.37
Std8-NECornerMid,11085.33,-31.69,#e377c2,150.64,0.5,47.37
Std8-NECornerMid,11476.88,-32.12,#e377c2,129.27,0.5,47.37
Std8-NECornerMid,11882.27,-31.85,#e377c2,-159.89,0.5,47.37
Std8-NECornerMid,12301.97,-31.51,#e377c2,-104.12,0.5,47.37
Std8-NECornerMid,12736.5,-32.18,#e377c2,111.37,0.5,47.37
Std8-NECornerMid,13186.38,-32.63,#e377c2,115.96,0.5,47.37
Std8-NECornerMid,13652.14,-32.42,#e377c2,-23.1,0.5,47.37
Std8-NECornerMid,14134.36,-32.47,#e377c2,-41.62,0.5,47.37
Std8-NECornerMid,14633.61,-32.25,#e377c2,-75.1,0.5,47.37
Std8-NECornerMid,15150.5,-32.76,#e377c2,-167.11,0.5,47.37
Std8-NECornerMid,15685.64,-32.14,#e377c2,-12.49,0.5,47.37
Std8-NECornerMid,16239.69,-33.07,#e377c2,-57.06,0.5,47.37
Std8-NECornerMid,16813.31,-33.32,#e377c2,-114.83,0.5,47.37
Std8-NECornerMid,17407.18,-33.68,#e377c2,94.4,0.5,47.37
Std8-NECornerMid,18022.04,-34.34,#e377c2,145.71,0.5,47.37
Std8-NECornerMid,18658.61,-34.81,#e377c2,-19.58,0.5,47.37
Std8-NECornerMid,19317.66,-34.66,#e377c2,-22.71,0.5,47.37
Std8-NECornerMid,20000.0,-34.59,#e377c2,161.14,0.5,47.37
Std8-SECorner,20.00,-21.68,#1f77b4,-130.37,0.45,52.00
Std8-SECorner,20.71,-21.25,#1f77b4,-130.31,0.45,52.00
Std8-SECorner,21.44,-22.10,#1f77b4,-132.80,0.45,52.00
Std8-SECorner,22.20,-21.77,#1f77b4,-132.93,0.45,52.00
Std8-SECorner,22.98,-21.92,#1f77b4,-134.02,0.45,52.00
Std8-SECorner,23.79,-22.16,#1f77b4,-135.28,0.45,52.00
Std8-SECorner,24.63,-21.84,#1f77b4,-135.42,0.45,52.00
Std8-SECorner,25.50,-21.25,#1f77b4,-135.02,0.45,52.00
Std8-SECorner,26.40,-22.03,#1f77b4,-137.35,0.45,52.00
Std8-SECorner,27.33,-22.46,#1f77b4,-138.97,0.45,52.00
Std8-SECorner,28.30,-20.75,#1f77b4,-136.31,0.45,52.00
Std8-SECorner,29.30,-21.23,#1f77b4,-138.03,0.45,52.00
Std8-SECorner,30.33,-21.00,#1f77b4,-138.32,0.45,52.00
Std8-SECorner,31.41,-20.46,#1f77b4,-137.98,0.45,52.00
Std8-SECorner,32.52,-21.10,#1f77b4,-140.01,0.45,52.00
Std8-SECorner,33.66,-20.33,#1f77b4,-139.20,0.45,52.00
Std8-SECorner,34.85,-21.15,#1f77b4,-141.56,0.45,52.00
Std8-SECorner,36.08,-20.23,#1f77b4,-140.46,0.45,52.00
Std8-SECorner,37.36,-19.60,#1f77b4,-139.90,0.45,52.00
Std8-SECorner,38.68,-20.07,#1f77b4,-141.56,0.45,52.00
Std8-SECorner,40.04,-19.67,#1f77b4,-141.47,0.45,52.00
Std8-SECorner,41.46,-18.99,#1f77b4,-140.79,0.45,52.00
Std8-SECorner,42.92,-18.35,#1f77b4,-140.22,0.45,52.00
Std8-SECorner,44.44,-18.82,#1f77b4,-141.84,0.45,52.00
Std8-SECorner,46.01,-18.43,#1f77b4,-141.72,0.45,52.00
Std8-SECorner,47.63,-17.90,#1f77b4,-141.34,0.45,52.00
Std8-SECorner,49.32,-18.70,#1f77b4,-143.59,0.45,52.00
Std8-SECorner,51.06,-18.33,#1f77b4,-143.50,0.45,52.00
Std8-SECorner,52.86,-18.79,#1f77b4,-145.07,0.45,52.00
Std8-SECorner,54.73,-18.63,#1f77b4,-145.38,0.45,52.00
Std8-SECorner,56.66,-17.37,#1f77b4,-143.49,0.45,52.00
Std8-SECorner,58.66,-17.75,#1f77b4,-144.86,0.45,52.00
Std8-SECorner,60.74,-17.78,#1f77b4,-145.54,0.45,52.00
Std8-SECorner,62.88,-17.31,#1f77b4,-145.18,0.45,52.00
Std8-SECorner,65.10,-18.18,#1f77b4,-147.52,0.45,52.00
Std8-SECorner,67.40,-19.25,#1f77b4,-150.23,0.45,52.00
Std8-SECorner,69.78,-17.01,#1f77b4,-146.33,0.45,52.00
Std8-SECorner,72.25,-17.84,#1f77b4,-148.55,0.45,52.00
Std8-SECorner,74.80,-18.31,#1f77b4,-150.03,0.45,52.00
Std8-SECorner,77.44,-19.06,#1f77b4,-152.07,0.45,52.00
Std8-SECorner,80.18,-18.68,#1f77b4,-151.83,0.45,52.00
Std8-SECorner,83.01,-18.51,#1f77b4,-152.01,0.45,52.00
Std8-SECorner,85.94,-20.35,#1f77b4,-156.19,0.45,52.00
Std8-SECorner,88.98,-20.55,#1f77b4,-157.08,0.45,52.00
Std8-SECorner,92.12,-20.59,#1f77b4,-157.64,0.45,52.00
Std8-SECorner,95.37,-20.73,#1f77b4,-158.39,0.45,52.00
Std8-SECorner,98.74,-20.90,#1f77b4,-159.20,0.45,52.00
Std8-SECorner,102.23,-20.59,#1f77b4,-159.01,0.45,52.00
Std8-SECorner,105.84,-21.89,#1f77b4,-162.05,0.45,52.00
Std8-SECorner,109.58,-22.17,#1f77b4,-163.03,0.45,52.00
Std8-SECorner,113.45,-22.73,#1f77b4,-164.57,0.45,52.00
Std8-SECorner,117.46,-23.26,#1f77b4,-166.04,0.45,52.00
Std8-SECorner,121.60,-21.59,#1f77b4,-163.08,0.45,52.00
Std8-SECorner,125.90,-23.09,#1f77b4,-166.46,0.45,52.00
Std8-SECorner,130.35,-22.78,#1f77b4,-166.20,0.45,52.00
Std8-SECorner,134.95,-24.04,#1f77b4,-169.09,0.45,52.00
Std8-SECorner,139.72,-23.27,#1f77b4,-167.91,0.45,52.00
Std8-SECorner,144.65,-23.31,#1f77b4,-168.33,0.45,52.00
Std8-SECorner,149.76,-23.49,#1f77b4,-169.02,0.45,52.00
Std8-SECorner,155.05,-24.43,#1f77b4,-171.23,0.45,52.00
Std8-SECorner,160.53,-24.76,#1f77b4,-172.22,0.45,52.00
Std8-SECorner,166.20,-23.79,#1f77b4,-170.60,0.45,52.00
Std8-SECorner,172.07,-23.05,#1f77b4,-169.45,0.45,52.00
Std8-SECorner,178.15,-23.26,#1f77b4,-170.18,0.45,52.00
Std8-SECorner,184.44,-23.60,#1f77b4,-171.18,0.45,52.00
Std8-SECorner,190.95,-24.61,#1f77b4,-173.53,0.45,52.00
Std8-SECorner,197.70,-23.56,#1f77b4,-171.76,0.45,52.00
Std8-SECorner,204.68,-24.94,#1f77b4,-174.86,0.45,52.00
Std8-SECorner,211.91,-24.78,#1f77b4,-174.90,0.45,52.00
Std8-SECorner,219.40,-24.21,#1f77b4,-174.13,0.45,52.00
Std8-SECorner,227.15,-25.08,#1f77b4,-176.28,0.45,52.00
Std8-SECorner,235.17,-25.73,#1f77b4,-177.98,0.45,52.00
Std8-SECorner,243.48,-26.21,#1f77b4,-179.39,0.45,52.00
Std8-SECorner,252.08,-27.97,#1f77b4,176.59,0.45,52.00
Std8-SECorner,260.98,-27.45,#1f77b4,177.10,0.45,52.00
Std8-SECorner,270.20,-27.28,#1f77b4,176.88,0.45,52.00
Std8-SECorner,279.74,-26.69,#1f77b4,177.44,0.45,52.00
Std8-SECorner,289.62,-28.20,#1f77b4,173.73,0.45,52.00
Std8-SECorner,299.85,-26.84,#1f77b4,175.68,0.45,52.00
Std8-SECorner,310.45,-28.74,#1f77b4,171.06,0.45,52.00
Std8-SECorner,321.41,-28.08,#1f77b4,171.46,0.45,52.00
Std8-SECorner,332.76,-27.90,#1f77b4,170.80,0.45,52.00
Std8-SECorner,344.52,-28.82,#1f77b4,167.84,0.45,52.00
Std8-SECorner,356.69,-27.88,#1f77b4,168.48,0.45,52.00
Std8-SECorner,369.28,-26.84,#1f77b4,169.21,0.45,52.00
Std8-SECorner,382.33,-28.21,#1f77b4,164.97,0.45,52.00
Std8-SECorner,395.83,-26.40,#1f77b4,166.94,0.45,52.00
Std8-SECorner,409.81,-27.55,#1f77b4,162.84,0.45,52.00
Std8-SECorner,424.29,-27.59,#1f77b4,160.79,0.45,52.00
Std8-SECorner,439.28,-27.15,#1f77b4,159.52,0.45,52.00
Std8-SECorner,454.79,-26.06,#1f77b4,159.35,0.45,52.00
Std8-SECorner,470.86,-26.81,#1f77b4,155.32,0.45,52.00
Std8-SECorner,487.49,-26.51,#1f77b4,153.18,0.45,52.00
Std8-SECorner,504.71,-26.27,#1f77b4,150.73,0.45,52.00
Std8-SECorner,522.54,-26.39,#1f77b4,147.34,0.45,52.00
Std8-SECorner,540.99,-26.68,#1f77b4,143.39,0.45,52.00
Std8-SECorner,560.10,-25.18,#1f77b4,142.83,0.45,52.00
Std8-SECorner,579.88,-25.86,#1f77b4,137.73,0.45,52.00
Std8-SECorner,600.37,-25.79,#1f77b4,133.95,0.45,52.00
Std8-SECorner,621.57,-24.66,#1f77b4,132.14,0.45,52.00
Std8-SECorner,643.53,-24.70,#1f77b4,127.86,0.45,52.00
Std8-SECorner,666.26,-23.71,#1f77b4,125.57,0.45,52.00
Std8-SECorner,689.79,-24.21,#1f77b4,120.24,0.45,52.00
Std8-SECorner,714.16,-24.29,#1f77b4,115.77,0.45,52.00
Std8-SECorner,739.38,-24.04,#1f77b4,112.03,0.45,52.00
Std8-SECorner,765.50,-23.85,#1f77b4,108.33,0.45,52.00
Std8-SECorner,792.54,-23.22,#1f77b4,105.73,0.45,52.00
Std8-SECorner,820.53,-23.24,#1f77b4,102.14,0.45,52.00
Std8-SECorner,849.51,-23.18,#1f77b4,99.13,0.45,52.00
Std8-SECorner,879.52,-24.12,#1f77b4,94.63,0.45,52.00
Std8-SECorner,910.59,-23.98,#1f77b4,92.92,0.45,52.00
Std8-SECorner,942.75,-24.04,#1f77b4,91.52,0.45,52.00
Std8-SECorner,976.05,-24.41,#1f77b4,90.30,0.45,52.00
Std8-SECorner,1010.53,-26.14,#1f77b4,87.22,0.45,52.00
Std8-SECorner,1046.22,-26.64,#1f77b4,87.55,0.45,52.00
Std8-SECorner,1083.17,-27.10,#1f77b4,88.89,0.45,52.00
Std8-SECorner,1121.43,-25.95,#1f77b4,94.40,0.45,52.00
Std8-SECorner,1161.05,-26.37,#1f77b4,97.63,0.45,52.00
Std8-SECorner,1202.06,-26.33,#1f77b4,102.53,0.45,52.00
Std8-SECorner,1244.51,-25.09,#1f77b4,110.37,0.45,52.00
Std8-SECorner,1288.47,-23.95,#1f77b4,118.30,0.45,52.00
Std8-SECorner,1333.98,-22.80,#1f77b4,126.28,0.45,52.00
Std8-SECorner,1381.10,-23.28,#1f77b4,130.58,0.45,52.00
Std8-SECorner,1429.89,-23.82,#1f77b4,133.96,0.45,52.00
Std8-SECorner,1480.39,-24.11,#1f77b4,136.61,0.45,52.00
Std8-SECorner,1532.68,-25.17,#1f77b4,136.05,0.45,52.00
Std8-SECorner,1586.82,-25.70,#1f77b4,134.54,0.45,52.00
Std8-SECorner,1642.87,-26.83,#1f77b4,129.54,0.45,52.00
Std8-SECorner,1700.90,-27.00,#1f77b4,124.09,0.45,52.00
Std8-SECorner,1760.98,-26.67,#1f77b4,117.41,0.45,52.00
Std8-SECorner,1823.18,-25.16,#1f77b4,111.20,0.45,52.00
Std8-SECorner,1887.58,-24.28,#1f77b4,102.55,0.45,52.00
Std8-SECorner,1954.25,-24.65,#1f77b4,91.11,0.45,52.00
Std8-SECorner,2023.28,-23.72,#1f77b4,83.12,0.45,52.00
Std8-SECorner,2094.74,-23.89,#1f77b4,75.00,0.45,52.00
Std8-SECorner,2168.73,-24.39,#1f77b4,69.46,0.45,52.00
Std8-SECorner,2245.34,-25.82,#1f77b4,66.15,0.45,52.00
Std8-SECorner,2324.64,-25.95,#1f77b4,69.90,0.45,52.00
Std8-SECorner,2406.76,-26.88,#1f77b4,76.19,0.45,52.00
Std8-SECorner,2491.77,-24.73,#1f77b4,91.58,0.45,52.00
Std8-SECorner,2579.78,-24.71,#1f77b4,103.74,0.45,52.00
Std8-SECorner,2670.90,-24.40,#1f77b4,114.94,0.45,52.00
Std8-SECorner,2765.24,-23.14,#1f77b4,123.83,0.45,52.00
Std8-SECorner,2862.92,-25.63,#1f77b4,118.93,0.45,52.00
Std8-SECorner,2964.04,-26.88,#1f77b4,109.26,0.45,52.00
Std8-SECorner,3068.74,-25.25,#1f77b4,99.04,0.45,52.00
Std8-SECorner,3177.13,-24.82,#1f77b4,83.00,0.45,52.00
Std8-SECorner,3289.35,-23.34,#1f77b4,70.15,0.45,52.00
Std8-SECorner,3405.54,-25.35,#1f77b4,56.38,0.45,52.00
Std8-SECorner,3525.83,-26.11,#1f77b4,54.82,0.45,52.00
Std8-SECorner,3650.37,-25.29,#1f77b4,66.86,0.45,52.00
Std8-SECorner,3779.30,-25.18,#1f77b4,84.47,0.45,52.00
Std8-SECorner,3912.80,-23.54,#1f77b4,105.08,0.45,52.00
Std8-SECorner,4051.00,-25.18,#1f77b4,110.83,0.45,52.00
Std8-SECorner,4194.09,-26.24,#1f77b4,103.79,0.45,52.00
Std8-SECorner,4342.24,-26.30,#1f77b4,85.50,0.45,52.00
Std8-SECorner,4495.61,-24.25,#1f77b4,66.36,0.45,52.00
Std8-SECorner,4654.40,-23.90,#1f77b4,51.44,0.45,52.00
Std8-SECorner,4818.81,-25.64,#1f77b4,49.95,0.45,52.00
Std8-SECorner,4989.02,-25.92,#1f77b4,68.74,0.45,52.00
Std8-SECorner,5165.24,-24.05,#1f77b4,96.34,0.45,52.00
Std8-SECorner,5347.68,-24.91,#1f77b4,104.52,0.45,52.00
Std8-SECorner,5536.57,-26.34,#1f77b4,87.52,0.45,52.00
Std8-SECorner,5732.14,-25.03,#1f77b4,61.20,0.45,52.00
Std8-SECorner,5934.60,-24.61,#1f77b4,42.89,0.45,52.00
Std8-SECorner,6144.23,-26.24,#1f77b4,49.07,0.45,52.00
Std8-SECorner,6361.25,-23.93,#1f77b4,83.40,0.45,52.00
Std8-SECorner,6585.94,-25.07,#1f77b4,98.76,0.45,52.00
Std8-SECorner,6818.57,-25.92,#1f77b4,79.65,0.45,52.00
Std8-SECorner,7059.41,-24.15,#1f77b4,48.61,0.45,52.00
Std8-SECorner,7308.77,-26.64,#1f77b4,35.50,0.45,52.00
Std8-SECorner,7566.93,-24.85,#1f77b4,69.69,0.45,52.00
Std8-SECorner,7834.20,-24.92,#1f77b4,94.44,0.45,52.00
Std8-SECorner,8110.92,-25.71,#1f77b4,70.56,0.45,52.00
Std8-SECorner,8397.41,-24.77,#1f77b4,35.73,0.45,52.00
Std8-SECorner,8694.03,-25.77,#1f77b4,45.46,0.45,52.00
Std8-SECorner,9001.12,-23.48,#1f77b4,89.46,0.45,52.00
Std8-SECorner,9319.05,-25.84,#1f77b4,73.35,0.45,52.00
Std8-SECorner,9648.22,-24.62,#1f77b4,32.79,0.45,52.00
Std8-SECorner,9989.01,-25.08,#1f77b4,48.48,0.45,52.00
Std8-SECorner,10341.84,-25.87,#1f77b4,85.21,0.45,52.00
Std8-SECorner,10707.13,-24.78,#1f77b4,52.88,0.45,52.00
Std8-SECorner,11085.33,-25.93,#1f77b4,26.49,0.45,52.00
Std8-SECorner,11476.88,-24.30,#1f77b4,78.13,0.45,52.00
Std8-SECorner,11882.27,-25.62,#1f77b4,60.59,0.45,52.00
Std8-SECorner,12301.97,-24.27,#1f77b4,25.05,0.45,52.00
Std8-SECorner,12736.50,-23.99,#1f77b4,76.33,0.45,52.00
Std8-SECorner,13186.38,-24.60,#1f77b4,52.91,0.45,52.00
Std8-SECorner,13652.14,-25.79,#1f77b4,25.76,0.45,52.00
Std8-SECorner,14134.36,-25.01,#1f77b4,79.01,0.45,52.00
Std8-SECorner,14633.61,-25.11,#1f77b4,24.21,0.45,52.00
Std8-SECorner,15150.50,-24.75,#1f77b4,58.15,0.45,52.00
Std8-SECorner,15685.64,-24.94,#1f77b4,49.80,0.45,52.00
Std8-SECorner,16239.69,-25.60,#1f77b4,30.30,0.45,52.00
Std8-SECorner,16813.31,-24.23,#1f77b4,66.65,0.45,52.00
Std8-SECorner,17407.18,-25.16,#1f77b4,19.27,0.45,52.00
Std8-SECorner,18022.04,-25.33,#1f77b4,67.24,0.45,52.00
Std8-SECorner,18658.61,-24.98,#1f77b4,17.36,0.45,52.00
Std8-SECorner,19317.66,-25.79,#1f77b4,60.86,0.45,52.00
Std8-SECorner,20000.00,-25.20,#1f77b4,24.41,0.45,52.00
Std8-SWCorner,20.00,-19.40,#d62728,-89.09,0.45,52.00
Std8-SWCorner,20.71,-20.47,#d62728,-92.14,0.45,52.00
Std8-SWCorner,21.44,-19.44,#d62728,-91.02,0.45,52.00
Std8-SWCorner,22.20,-20.07,#d62728,-93.21,0.45,52.00
Std8-SWCorner,22.98,-21.58,#d62728,-97.16,0.45,52.00
Std8-SWCorner,23.79,-20.44,#d62728,-95.81,0.45,52.00
Std8-SWCorner,24.63,-21.07,#d62728,-98.01,0.45,52.00
Std8-SWCorner,25.50,-20.32,#d62728,-97.44,0.45,52.00
Std8-SWCorner,26.40,-20.11,#d62728,-97.97,0.45,52.00
Std8-SWCorner,27.33,-19.99,#d62728,-98.65,0.45,52.00
Std8-SWCorner,28.30,-20.10,#d62728,-99.82,0.45,52.00
Std8-SWCorner,29.30,-19.38,#d62728,-99.33,0.45,52.00
Std8-SWCorner,30.33,-19.67,#d62728,-100.86,0.45,52.00
Std8-SWCorner,31.41,-19.54,#d62728,-101.54,0.45,52.00
Std8-SWCorner,32.52,-18.64,#d62728,-100.70,0.45,52.00
Std8-SWCorner,33.66,-19.74,#d62728,-103.87,0.45,52.00
Std8-SWCorner,34.85,-18.26,#d62728,-101.87,0.45,52.00
Std8-SWCorner,36.08,-19.26,#d62728,-104.83,0.45,52.00
Std8-SWCorner,37.36,-19.40,#d62728,-106.07,0.45,52.00
Std8-SWCorner,38.68,-18.10,#d62728,-104.45,0.45,52.00
Std8-SWCorner,40.04,-18.02,#d62728,-105.28,0.45,52.00
Std8-SWCorner,41.46,-18.22,#d62728,-106.66,0.45,52.00
Std8-SWCorner,42.92,-17.41,#d62728,-106.04,0.45,52.00
Std8-SWCorner,44.44,-17.84,#d62728,-107.90,0.45,52.00
Std8-SWCorner,46.01,-17.15,#d62728,-107.53,0.45,52.00
Std8-SWCorner,47.63,-17.08,#d62728,-108.39,0.45,52.00
Std8-SWCorner,49.32,-17.31,#d62728,-109.88,0.45,52.00
Std8-SWCorner,51.06,-15.97,#d62728,-108.22,0.45,52.00
Std8-SWCorner,52.86,-16.63,#d62728,-110.58,0.45,52.00
Std8-SWCorner,54.73,-16.21,#d62728,-110.80,0.45,52.00
Std8-SWCorner,56.66,-15.13,#d62728,-109.68,0.45,52.00
Std8-SWCorner,58.66,-15.90,#d62728,-112.29,0.45,52.00
Std8-SWCorner,60.74,-15.09,#d62728,-111.76,0.45,52.00
Std8-SWCorner,62.88,-16.15,#d62728,-114.97,0.45,52.00
Std8-SWCorner,65.10,-15.96,#d62728,-115.69,0.45,52.00
Std8-SWCorner,67.40,-15.52,#d62728,-115.93,0.45,52.00
Std8-SWCorner,69.78,-13.96,#d62728,-113.94,0.45,52.00
Std8-SWCorner,72.25,-15.83,#d62728,-118.83,0.45,52.00
Std8-SWCorner,74.80,-15.93,#d62728,-120.19,0.45,52.00
Std8-SWCorner,77.44,-15.45,#d62728,-120.43,0.45,52.00
Std8-SWCorner,80.18,-15.10,#d62728,-120.93,0.45,52.00
